,DATE_ONLY,HOUR,WIND_DIRECTION,WIND_SPEED,TEMPERATURE,INDOOR_TEMP,HUMIDITY
503,2022-01-21,23,50.0,36.0,26.7,22.55,
504,2022-01-22,0,45.0,36.0,26.7,22.2,
505,2022-01-22,1,,,,24.26,
506,2022-01-22,2,10.0,31.0,25.6,23.13,68.48966380698587
507,2022-01-22,3,10.0,21.0,24.4,23.64,
508,2022-01-22,4,20.0,26.0,23.3,22.81,
509,2022-01-22,5,310.0,36.0,22.2,22.87,
510,2022-01-22,6,310.0,31.0,21.65,23.78,
511,2022-01-22,7,220.0,26.0,20.0,22.58,
512,2022-01-22,8,240.0,21.0,18.9,26.43,65.15927760585771
513,2022-01-22,9,,,,24.91,
514,2022-01-22,10,,,,24.55,
515,2022-01-22,11,,,,26.05,
516,2022-01-22,12,,,,24.85,
517,2022-01-22,13,,,,23.62,70.87263475927416
518,2022-01-22,14,220.0,26.0,16.7,23.62,
519,2022-01-22,15,230.0,26.0,17.8,25.63,
520,2022-01-22,16,220.0,23.5,18.15,22.67,
521,2022-01-22,17,240.0,26.0,19.4,22.99,77.31659055821308
522,2022-01-22,18,,,,24.4,
523,2022-01-22,19,330.0,21.0,25.6,22.61,
524,2022-01-22,20,30.0,36.0,26.1,22.22,
525,2022-01-22,21,360.0,31.0,26.7,23.84,
526,2022-01-22,22,350.0,31.0,26.1,24.39,49.74581621605122
527,2022-01-22,23,,,,22.31,
528,2022-01-23,0,,,,24.23,
529,2022-01-23,1,30.0,31.0,26.1,22.32,
530,2022-01-23,2,10.0,36.0,25.6,23.18,
531,2022-01-23,3,10.0,31.0,24.4,23.48,
532,2022-01-23,4,310.0,21.0,23.3,24.33,
533,2022-01-23,5,280.0,31.0,22.8,23.05,
534,2022-01-23,6,265.0,23.0,21.950000000000003,22.72,
535,2022-01-23,7,250.0,15.0,21.7,24.5,
536,2022-01-23,8,240.0,26.0,20.0,25.03,
537,2022-01-23,9,,,,24.31,
538,2022-01-23,10,230.0,31.0,19.4,25.19,
539,2022-01-23,11,,,,25.38,
540,2022-01-23,12,,,,25.47,61.0584403902099
541,2022-01-23,13,236.66666666666666,21.0,20.866666666666667,25.92,
542,2022-01-23,14,236.66666666666666,26.0,20.733333333333334,26.12,
543,2022-01-23,15,170.0,21.0,20.866666666666667,25.35,
544,2022-01-23,16,223.33333333333334,22.666666666666668,20.533333333333335,24.76,
545,2022-01-23,17,230.0,21.0,20.6,24.93,
546,2022-01-23,18,,,,25.4,
547,2022-01-23,19,360.0,15.0,23.9,24.65,
548,2022-01-23,20,20.0,36.0,26.1,22.88,
549,2022-01-23,21,30.0,46.0,26.7,23.5,
550,2022-01-23,22,30.0,51.0,26.1,24.4,
551,2022-01-23,23,40.0,36.0,26.1,22.34,
552,2022-01-24,0,30.0,43.5,26.65,21.96,
553,2022-01-24,1,50.0,41.0,26.7,22.78,
554,2022-01-24,2,20.0,36.0,25.6,24.21,
555,2022-01-24,3,30.0,36.0,24.4,23.99,
556,2022-01-24,4,40.0,36.0,23.9,23.14,
557,2022-01-24,5,30.0,31.0,23.9,22.85,
558,2022-01-24,6,35.0,36.0,23.9,22.92,
559,2022-01-24,7,40.0,31.0,23.3,23.47,
560,2022-01-24,8,50.0,31.0,23.3,24.12,
561,2022-01-24,9,,,,26.14,
562,2022-01-24,10,20.0,31.0,23.3,25.61,
563,2022-01-24,11,20.0,36.0,23.3,25.53,
564,2022-01-24,12,30.0,33.5,23.3,25.82,
565,2022-01-24,13,240.0,36.0,20.0,26.02,
566,2022-01-24,14,240.0,41.0,18.9,23.79,
567,2022-01-24,15,230.0,31.0,18.3,25.66,
568,2022-01-24,16,240.0,36.0,18.3,22.63,
569,2022-01-24,17,240.0,26.0,19.4,23.02,
570,2022-01-24,18,275.0,26.0,22.2,24.05,
571,2022-01-24,19,330.0,41.0,26.1,23.19,
572,2022-01-24,20,360.0,46.0,27.2,23.42,
573,2022-01-24,21,10.0,41.0,26.7,23.94,71.24889486868837
574,2022-01-24,22,20.0,41.0,27.2,23.83,76.22355087056104
575,2022-01-24,23,30.0,46.0,27.2,22.59,
576,2022-01-25,0,20.0,43.5,26.95,22.25,74.8222750459349
577,2022-01-25,1,360.0,46.0,26.7,22.38,
578,2022-01-25,2,10.0,41.0,26.1,21.8,
579,2022-01-25,3,350.0,31.0,24.4,23.96,67.13150033812433
580,2022-01-25,4,310.0,26.0,23.9,23.51,
581,2022-01-25,5,300.0,21.0,22.8,21.92,
582,2022-01-25,6,,,,22.82,76.0414228432855
583,2022-01-25,7,240.0,24.333333333333332,21.599999999999998,24.69,
584,2022-01-25,8,230.0,21.0,21.1,24.05,65.88338623058624
585,2022-01-25,9,,,,25.67,57.480083227467745
586,2022-01-25,10,220.0,21.0,21.1,24.65,
587,2022-01-25,11,,,,24.09,
588,2022-01-25,12,,,,25.01,
589,2022-01-25,13,260.0,26.0,19.4,24.15,59.44757358443537
590,2022-01-25,14,240.0,31.0,19.4,24.51,
591,2022-01-25,15,230.0,36.0,18.9,26.46,
592,2022-01-25,16,240.0,26.0,18.9,23.66,
593,2022-01-25,17,240.0,31.0,18.9,22.66,
594,2022-01-25,18,255.0,26.0,21.1,23.64,
595,2022-01-25,19,330.0,31.0,25.6,24.36,
596,2022-01-25,20,10.0,36.0,25.6,22.2,
597,2022-01-25,21,320.0,31.0,25.0,23.13,
598,2022-01-25,22,80.0,31.0,26.7,22.7,42.605907564357764
599,2022-01-25,23,10.0,41.0,26.1,22.69,
600,2022-01-26,0,20.0,36.0,25.85,22.77,
601,2022-01-26,1,60.0,41.0,26.7,22.32,
602,2022-01-26,2,,,,22.48,
603,2022-01-26,3,65.0,21.0,23.95,21.56,
604,2022-01-26,4,,,,22.1,
605,2022-01-26,5,220.0,15.0,21.1,22.28,
606,2022-01-26,6,235.0,20.75,21.625,24.37,
607,2022-01-26,7,237.5,24.5,21.9125,25.44,
608,2022-01-26,8,236.66666666666666,21.0,21.266666666666666,24.66,
609,2022-01-26,9,,,,25.79,
610,2022-01-26,10,20.0,15.0,22.8,24.28,
611,2022-01-26,11,240.0,20.5,20.8,25.2,
612,2022-01-26,12,237.5,26.0,20.700000000000003,25.88,74.91971044460125
613,2022-01-26,13,240.0,31.0,20.0,23.83,69.47515015409648
614,2022-01-26,14,230.0,31.0,20.0,23.55,
615,2022-01-26,15,240.0,26.0,19.4,23.83,
616,2022-01-26,16,230.0,31.0,19.4,24.01,
617,2022-01-26,17,230.0,26.0,20.6,24.7,
618,2022-01-26,18,225.0,28.5,22.25,23.05,
619,2022-01-26,19,120.0,36.0,25.6,24.17,
620,2022-01-26,20,90.0,21.0,25.0,22.41,
621,2022-01-26,21,110.0,36.0,27.2,22.69,
622,2022-01-26,22,80.0,41.0,27.2,21.9,
623,2022-01-26,23,80.0,41.0,27.8,24.01,
624,2022-01-27,0,95.0,41.0,26.950000000000003,23.36,
625,2022-01-27,1,110.0,41.0,26.1,24.09,
626,2022-01-27,2,120.0,46.0,25.6,21.97,
627,2022-01-27,3,170.0,15.0,23.3,24.05,
628,2022-01-27,4,170.0,21.0,21.7,22.1,
629,2022-01-27,5,220.0,21.0,21.1,22.17,63.16288698537503
630,2022-01-27,6,235.0,21.0,20.55,24.39,
631,2022-01-27,7,240.0,15.0,19.4,22.62,
632,2022-01-27,8,230.0,26.0,19.4,24.18,
633,2022-01-27,9,,,,23.78,
634,2022-01-27,10,230.0,36.0,18.3,26.23,
635,2022-01-27,11,240.0,36.0,17.8,24.23,81.4864474459683
636,2022-01-27,12,235.0,38.5,17.8,24.2,69.4107232636928
637,2022-01-27,13,230.0,41.0,17.8,24.81,
638,2022-01-27,14,230.0,41.0,17.2,24.6,
639,2022-01-27,15,240.0,51.0,17.2,24.93,
640,2022-01-27,16,230.0,41.0,17.2,22.54,
641,2022-01-27,17,240.0,41.0,18.9,24.14,
642,2022-01-27,18,235.0,33.5,21.1,24.65,66.86629859489409
643,2022-01-27,19,170.0,36.0,25.6,23.0,
644,2022-01-27,20,90.0,26.0,26.7,24.09,
645,2022-01-27,21,120.0,51.0,27.2,23.1,
646,2022-01-27,22,110.0,57.0,27.2,23.98,
647,2022-01-27,23,110.0,67.0,27.8,22.86,72.086534882629
648,2022-01-28,0,105.0,64.5,27.25,22.14,
649,2022-01-28,1,120.0,41.0,25.6,22.73,
650,2022-01-28,2,140.0,41.0,25.0,22.66,
651,2022-01-28,3,140.0,26.0,23.9,23.45,
652,2022-01-28,4,170.0,15.0,22.8,21.77,
653,2022-01-28,5,210.0,21.0,22.2,21.69,
654,2022-01-28,6,210.0,21.0,21.95,24.92,
655,2022-01-28,7,210.0,26.0,21.7,24.88,
656,2022-01-28,8,220.0,26.0,20.6,24.39,
657,2022-01-28,9,,,,23.56,48.791838008746616
658,2022-01-28,10,240.0,36.0,19.4,24.28,
659,2022-01-28,11,250.0,41.0,19.4,25.16,
660,2022-01-28,12,245.0,33.5,19.4,25.58,
661,2022-01-28,13,240.0,31.0,18.9,26.02,
662,2022-01-28,14,230.0,31.0,18.9,25.38,
663,2022-01-28,15,240.0,31.0,19.4,25.68,
664,2022-01-28,16,230.0,26.0,20.6,22.99,
665,2022-01-28,17,240.0,31.0,21.7,22.9,
666,2022-01-28,18,240.0,28.5,23.049999999999997,22.64,
667,2022-01-28,19,,,,23.93,
668,2022-01-28,20,100.0,46.0,27.2,22.54,
669,2022-01-28,21,110.0,67.0,27.8,21.57,
670,2022-01-28,22,110.0,72.0,27.2,22.06,
671,2022-01-28,23,120.0,62.0,28.3,21.95,
672,2022-01-29,0,120.0,59.5,27.200000000000003,23.24,
673,2022-01-29,1,100.0,41.0,25.6,22.07,
674,2022-01-29,2,110.0,46.0,25.0,22.05,
675,2022-01-29,3,140.0,26.0,24.4,24.26,
676,2022-01-29,4,160.0,21.0,23.3,24.23,
677,2022-01-29,5,170.0,26.0,22.8,21.94,
678,2022-01-29,6,180.0,28.5,22.5,22.88,
679,2022-01-29,7,210.0,26.0,21.7,22.84,
680,2022-01-29,8,220.0,31.0,21.7,24.61,
681,2022-01-29,9,,,,24.75,65.51215155048126
682,2022-01-29,10,220.0,31.0,21.1,24.77,
683,2022-01-29,11,230.0,36.0,20.0,24.52,
684,2022-01-29,12,230.0,33.5,19.7,23.89,
685,2022-01-29,13,240.0,31.0,18.9,24.11,
686,2022-01-29,14,230.0,31.0,18.9,25.4,
687,2022-01-29,15,230.0,31.0,18.9,24.06,
688,2022-01-29,16,230.0,36.0,18.3,25.27,66.67385833881667
689,2022-01-29,17,240.0,31.0,19.4,23.68,
690,2022-01-29,18,230.0,31.0,20.799999999999997,22.93,76.12282027571617
691,2022-01-29,19,,,,23.99,
692,2022-01-29,20,90.0,36.0,26.1,225.17761776166665,
693,2022-01-29,21,80.0,46.0,27.2,23.31,
694,2022-01-29,22,80.0,46.0,28.3,23.52,
695,2022-01-29,23,70.0,41.0,27.8,21.81,
696,2022-01-30,0,65.0,49.0,27.5,23.73,
697,2022-01-30,1,90.0,57.0,26.7,22.75,
698,2022-01-30,2,90.0,41.0,24.4,21.67,84.82746044978379
699,2022-01-30,3,120.0,21.0,23.3,24.32,
700,2022-01-30,4,,,,24.27,
701,2022-01-30,5,240.0,26.0,21.1,23.04,
702,2022-01-30,6,240.0,28.5,20.55,25.23,53.189033020919275
703,2022-01-30,7,240.0,26.0,19.4,23.97,
704,2022-01-30,8,240.0,31.0,19.4,26.47,
705,2022-01-30,9,,,,23.86,
706,2022-01-30,10,230.0,26.0,18.3,25.53,
707,2022-01-30,11,240.0,31.0,18.3,26.13,
708,2022-01-30,12,235.0,28.5,18.05,26.08,
709,2022-01-30,13,240.0,26.0,18.3,25.63,
710,2022-01-30,14,220.0,31.0,18.9,23.93,65.26579137575438
711,2022-01-30,15,230.0,31.0,18.3,25.31,
712,2022-01-30,16,230.0,15.0,18.9,24.08,
713,2022-01-30,17,240.0,31.0,20.0,23.22,
714,2022-01-30,18,265.0,28.5,22.2,23.53,
715,2022-01-30,19,320.0,26.0,26.1,25.31,
716,2022-01-30,20,340.0,41.0,26.1,23.76,
717,2022-01-30,21,360.0,36.0,25.0,23.25,
718,2022-01-30,22,50.0,36.0,25.0,21.58,
719,2022-01-30,23,60.0,36.0,26.7,21.77,
720,2022-01-31,0,90.0,25.5,26.4,23.15,
721,2022-01-31,1,100.0,46.0,26.7,22.64,
722,2022-01-31,2,110.0,41.0,24.4,23.26,
723,2022-01-31,3,110.0,15.0,22.8,23.37,
724,2022-01-31,4,,,,23.08,
725,2022-01-31,5,240.0,31.0,21.1,22.38,
726,2022-01-31,6,240.0,31.0,20.85,23.44,
727,2022-01-31,7,230.0,26.0,20.0,22.56,
728,2022-01-31,8,240.0,31.0,19.4,25.68,
729,2022-01-31,9,,,,24.46,
730,2022-01-31,10,250.0,62.0,18.9,25.87,
731,2022-01-31,11,220.0,26.0,18.3,24.88,
732,2022-01-31,12,225.0,28.5,18.6,24.6,
733,2022-01-31,13,220.0,31.0,18.9,218.2371713792225,68.07127847468597
734,2022-01-31,14,230.0,36.0,18.9,24.06,
735,2022-01-31,15,240.0,41.0,18.3,25.02,
736,2022-01-31,16,230.0,31.0,18.3,24.37,
737,2022-01-31,17,240.0,31.0,19.4,23.01,
738,2022-01-31,18,240.0,26.0,21.1,24.39,
739,2022-01-31,19,150.0,21.0,25.6,23.42,
740,2022-01-31,20,40.0,31.0,26.7,23.38,
741,2022-01-31,21,80.0,46.0,27.2,22.75,
742,2022-01-31,22,40.0,51.0,26.7,22.57,
743,2022-01-31,23,30.0,46.0,27.2,22.0,
744,2022-02-01,0,35.0,48.5,26.65,22.16,
745,2022-02-01,1,50.0,21.0,25.0,23.19,
746,2022-02-01,2,50.0,21.0,25.0,22.21,
747,2022-02-01,3,100.0,21.0,23.3,23.27,53.406798752746425
748,2022-02-01,4,160.0,21.0,21.1,22.93,
749,2022-02-01,5,270.0,15.0,20.6,23.93,
750,2022-02-01,6,240.0,15.0,20.6,23.82,
751,2022-02-01,7,230.0,36.0,20.0,23.17,
752,2022-02-01,8,240.0,31.0,20.8,25.81,
753,2022-02-01,9,,,,26.42,
754,2022-02-01,10,230.0,31.0,20.0,24.75,53.037846335989094
755,2022-02-01,11,220.0,21.0,20.0,24.35,
756,2022-02-01,12,,,,24.72,
757,2022-02-01,13,220.0,21.0,19.4,25.63,
758,2022-02-01,14,180.0,21.0,19.4,24.31,
759,2022-02-01,15,240.0,31.0,18.9,25.93,
760,2022-02-01,16,200.0,21.0,19.4,24.4,
761,2022-02-01,17,230.0,36.0,19.4,23.79,
762,2022-02-01,18,230.0,33.5,19.4,23.29,
763,2022-02-01,19,260.0,46.0,22.8,23.32,
764,2022-02-01,20,90.0,26.0,25.6,23.31,
765,2022-02-01,21,80.0,46.0,25.0,22.69,
766,2022-02-01,22,299.75,37.25,26.05,24.08,63.63349918682827
767,2022-02-01,23,40.0,41.0,25.6,24.34,
768,2022-02-02,0,45.0,33.5,25.3,23.93,
769,2022-02-02,1,36.666666666666664,39.333333333333336,25.166666666666668,21.87,
770,2022-02-02,2,,,,22.32,
771,2022-02-02,3,270.0,26.0,22.8,24.43,
772,2022-02-02,4,240.0,15.0,22.2,23.78,78.88150215635991
773,2022-02-02,5,230.0,15.0,21.1,22.32,
774,2022-02-02,6,235.0,18.0,20.85,23.49,
775,2022-02-02,7,230.0,21.0,20.0,23.37,
776,2022-02-02,8,230.0,31.0,18.9,218.72033088044068,
777,2022-02-02,9,,,,24.25,
778,2022-02-02,10,230.0,36.0,18.3,26.38,
779,2022-02-02,11,240.0,36.0,18.9,24.14,78.44581190102393
780,2022-02-02,12,233.33333333333334,34.333333333333336,18.849999999999998,24.15,
781,2022-02-02,13,240.0,36.0,18.3,24.25,
782,2022-02-02,14,220.0,41.0,18.3,26.08,
783,2022-02-02,15,230.0,41.0,18.3,25.07,
784,2022-02-02,16,240.0,31.0,18.3,22.52,
785,2022-02-02,17,240.0,31.0,19.4,22.86,
786,2022-02-02,18,235.0,26.0,21.35,22.62,42.618674404853195
787,2022-02-02,19,,,,24.14,
788,2022-02-02,20,70.0,31.0,25.0,22.52,
789,2022-02-02,21,,,,23.9,
790,2022-02-02,22,100.0,57.0,26.900000000000002,22.4,
791,2022-02-02,23,90.0,44.333333333333336,27.5,21.52,
792,2022-02-03,0,96.0,44.0,26.46,24.37,
793,2022-02-03,1,70.0,47.666666666666664,25.0,23.72,
794,2022-02-03,2,74.44444444444444,42.666666666666664,24.355555555555554,21.76,63.40034490347129
795,2022-02-03,3,80.0,21.0,23.3,24.46,
796,2022-02-03,4,,,,21.92,
797,2022-02-03,5,,,,22.06,
798,2022-02-03,6,,,,24.72,
799,2022-02-03,7,240.0,20.6,21.060000000000002,23.96,
800,2022-02-03,8,234.0,21.0,20.96,25.9,
801,2022-02-03,9,,,,25.51,
802,2022-02-03,10,230.0,26.0,19.4,24.56,
803,2022-02-03,11,230.0,31.0,18.3,25.73,
804,2022-02-03,12,230.0,33.5,18.05,25.3,
805,2022-02-03,13,230.0,36.0,17.8,25.03,
806,2022-02-03,14,230.0,31.0,17.8,24.59,
807,2022-02-03,15,230.0,36.0,17.8,24.9,
808,2022-02-03,16,230.0,36.0,17.8,24.34,
809,2022-02-03,17,240.0,36.0,18.9,23.91,
810,2022-02-03,18,245.0,28.5,21.4,24.68,
811,2022-02-03,19,40.0,21.0,25.6,24.79,61.94181117667297
812,2022-02-03,20,70.0,31.0,25.0,23.52,
813,2022-02-03,21,60.0,41.0,26.1,22.34,
814,2022-02-03,22,60.0,31.0,27.2,22.92,
815,2022-02-03,23,70.0,51.0,26.7,21.71,
816,2022-02-04,0,60.0,48.5,25.85,23.99,
817,2022-02-04,1,60.0,41.0,25.0,23.44,
818,2022-02-04,2,80.0,41.0,24.4,24.07,
819,2022-02-04,3,100.0,26.0,23.3,21.85,
820,2022-02-04,4,,,,22.64,
821,2022-02-04,5,,,,286.8257747352303,
822,2022-02-04,6,,,,23.74,64.08399857101801
823,2022-02-04,7,,,,24.76,65.09951201418535
824,2022-02-04,8,,,,24.65,
825,2022-02-04,9,,,,25.17,77.45045617865141
826,2022-02-04,10,230.0,36.0,19.4,25.73,
827,2022-02-04,11,240.0,36.0,18.9,24.71,
828,2022-02-04,12,235.0,36.0,18.6,23.78,
829,2022-02-04,13,230.0,26.0,18.3,24.4,
830,2022-02-04,14,230.0,31.0,18.3,24.28,
831,2022-02-04,15,240.0,41.0,18.9,259.7767078706155,
832,2022-02-04,16,250.0,31.0,19.4,23.32,
833,2022-02-04,17,240.0,31.0,21.1,23.76,
834,2022-02-04,18,200.0,28.5,21.950000000000003,25.12,
835,2022-02-04,19,190.0,21.0,24.4,23.03,
836,2022-02-04,20,180.0,36.0,24.4,206.0842434583878,
837,2022-02-04,21,160.0,26.0,25.0,23.11,68.82917729955112
838,2022-02-04,22,,,,23.39,
839,2022-02-04,23,320.0,36.0,26.1,22.41,
840,2022-02-05,0,162.5,34.75,26.075000000000003,24.01,
841,2022-02-05,1,80.0,36.0,25.6,263.98546571412965,
842,2022-02-05,2,100.0,41.0,25.6,22.21,82.67160737328494
843,2022-02-05,3,100.0,26.0,23.3,257.56487262436775,
844,2022-02-05,4,,,,23.55,
845,2022-02-05,5,,,,22.79,60.443928927203956
846,2022-02-05,6,,,,24.81,88.64172929374712
847,2022-02-05,7,230.0,21.0,22.2,24.1,
848,2022-02-05,8,,,,24.53,
849,2022-02-05,9,,,,25.64,
850,2022-02-05,10,,,,25.43,
851,2022-02-05,11,,,,25.69,
852,2022-02-05,12,241.66666666666666,29.333333333333332,20.7,23.9,
853,2022-02-05,13,250.0,41.0,20.0,25.83,
854,2022-02-05,14,243.33333333333334,32.666666666666664,20.0,24.4,68.17895384498327
855,2022-02-05,15,230.0,26.0,20.6,24.48,
856,2022-02-05,16,222.0,21.0,20.52,24.81,
857,2022-02-05,17,230.0,15.0,21.7,22.87,50.89149580629676
858,2022-02-05,18,,,,23.51,
859,2022-02-05,19,,,,25.1,
860,2022-02-05,20,30.0,26.0,25.0,22.57,
861,2022-02-05,21,360.0,26.0,24.4,24.49,
862,2022-02-05,22,,,,22.48,42.87638299634017
863,2022-02-05,23,60.0,41.0,25.733333333333334,23.27,
864,2022-02-06,0,60.0,46.0,25.85,23.73,
865,2022-02-06,1,70.0,41.0,26.1,22.2,
866,2022-02-06,2,60.0,31.0,25.0,22.59,
867,2022-02-06,3,20.0,15.0,24.4,24.14,
868,2022-02-06,4,,,,23.58,
869,2022-02-06,5,246.66666666666666,22.666666666666668,21.96666666666667,21.54,
870,2022-02-06,6,,,,22.59,64.79911471573391
871,2022-02-06,7,245.0,28.5,20.85,24.46,
872,2022-02-06,8,220.0,15.0,20.6,26.32,
873,2022-02-06,9,,,,23.55,
874,2022-02-06,10,221.42857142857142,25.714285714285715,19.914285714285715,24.46,
875,2022-02-06,11,230.0,26.0,19.4,23.52,
876,2022-02-06,12,233.33333333333334,26.0,19.266666666666666,25.59,
877,2022-02-06,13,,,,24.75,
878,2022-02-06,14,244.0,32.0,20.0,25.63,
879,2022-02-06,15,260.0,31.0,20.0,25.04,
880,2022-02-06,16,258.0,38.0,19.24,24.0,62.39546283941583
881,2022-02-06,17,240.0,26.0,19.4,25.17,
882,2022-02-06,18,232.5,26.0,20.4,25.15,
883,2022-02-06,19,252.5,31.0,21.05,23.6,
884,2022-02-06,20,,,,23.98,
885,2022-02-06,21,,,,22.03,
886,2022-02-06,22,70.0,51.0,25.6,24.33,
887,2022-02-06,23,60.0,62.0,25.6,24.2,
888,2022-02-07,0,50.0,51.0,25.8,22.21,
889,2022-02-07,1,50.0,36.0,23.9,23.87,
890,2022-02-07,2,60.0,51.0,25.6,22.55,
891,2022-02-07,3,50.0,31.0,23.3,24.33,77.82472553980253
892,2022-02-07,4,10.0,26.0,23.3,22.33,67.79926265016321
893,2022-02-07,5,260.0,21.0,21.1,23.15,
894,2022-02-07,6,,,,25.16,
895,2022-02-07,7,240.0,26.0,20.0,23.83,
896,2022-02-07,8,233.33333333333334,29.333333333333332,19.266666666666666,24.05,
897,2022-02-07,9,,,,24.26,
898,2022-02-07,10,240.0,31.0,18.9,26.13,39.41072475762472
899,2022-02-07,11,220.0,31.0,18.3,26.02,
900,2022-02-07,12,238.33333333333334,33.5,18.833333333333332,25.15,
901,2022-02-07,13,240.0,26.0,18.3,23.87,
902,2022-02-07,14,230.0,21.0,18.9,25.8,
903,2022-02-07,15,240.0,31.0,18.3,26.31,
904,2022-02-07,16,170.0,15.0,17.8,24.73,
905,2022-02-07,17,226.66666666666666,29.333333333333332,18.933333333333334,23.95,
906,2022-02-07,18,,,,24.51,
907,2022-02-07,19,250.0,32.666666666666664,21.8,24.54,
908,2022-02-07,20,360.0,26.0,25.0,23.88,63.33852984747927
909,2022-02-07,21,,,,23.03,
910,2022-02-07,22,84.28571428571429,40.285714285714285,25.014285714285712,21.55,
911,2022-02-07,23,30.0,41.0,24.4,24.0,
912,2022-02-08,0,50.0,41.0,25.0,21.58,
913,2022-02-08,1,60.0,36.0,25.6,22.88,
914,2022-02-08,2,70.0,26.0,23.9,273.68454413919676,
915,2022-02-08,3,60.0,41.0,23.3,22.67,
916,2022-02-08,4,230.0,26.0,21.85,23.32,
917,2022-02-08,5,215.0,24.25,21.7,22.19,
918,2022-02-08,6,235.0,28.5,20.85,23.56,
919,2022-02-08,7,250.0,21.0,20.0,23.49,
920,2022-02-08,8,230.0,26.0,20.0,24.99,
921,2022-02-08,9,,,,24.04,
922,2022-02-08,10,240.0,26.0,19.4,25.54,69.56726102370249
923,2022-02-08,11,230.0,26.0,18.9,25.74,
924,2022-02-08,12,235.0,31.0,19.15,25.93,
925,2022-02-08,13,220.0,26.0,18.9,25.21,
926,2022-02-08,14,230.0,36.0,17.8,24.19,66.39009168591593
927,2022-02-08,15,230.0,31.0,17.2,24.01,
928,2022-02-08,16,230.0,31.0,17.2,23.21,
929,2022-02-08,17,240.0,36.0,18.3,24.16,54.097415191074745
930,2022-02-08,18,245.0,28.5,20.55,24.75,
931,2022-02-08,19,243.33333333333334,27.666666666666668,24.099999999999998,25.28,
932,2022-02-08,20,360.0,21.0,25.0,21.84,
933,2022-02-08,21,180.0,21.0,24.4,22.18,
934,2022-02-08,22,40.0,36.0,25.6,23.49,71.52399418103695
935,2022-02-08,23,360.0,36.0,24.4,21.89,
936,2022-02-09,0,125.0,36.0,24.7,22.16,
937,2022-02-09,1,240.0,41.0,22.2,23.18,
938,2022-02-09,2,197.14285714285714,28.142857142857142,21.900000000000002,22.93,
939,2022-02-09,3,240.0,27.666666666666668,21.8,24.39,
940,2022-02-09,4,256.6666666666667,34.333333333333336,21.066666666666666,22.56,
941,2022-02-09,5,196.0,31.0,20.96,22.89,
942,2022-02-09,6,255.0,36.0,20.733333333333334,25.41,
943,2022-02-09,7,220.0,26.0,20.6,23.61,
944,2022-02-09,8,233.33333333333334,22.833333333333332,20.533333333333335,25.0,
945,2022-02-09,9,,,,25.9,
946,2022-02-09,10,260.0,26.0,20.0,23.75,
947,2022-02-09,11,280.0,22.0,20.2,25.73,
948,2022-02-09,12,317.5,36.0,20.15,26.41,59.33734365811793
949,2022-02-09,13,,,,25.58,
950,2022-02-09,14,256.0,29.8,19.24,24.71,49.47581075363425
951,2022-02-09,15,250.0,36.0,19.4,24.44,
952,2022-02-09,16,240.0,31.0,18.9,22.76,
953,2022-02-09,17,230.0,36.0,19.4,23.11,
954,2022-02-09,18,240.0,41.0,20.25,23.03,
955,2022-02-09,19,270.0,31.0,24.4,22.72,
956,2022-02-09,20,,,,21.9,
957,2022-02-09,21,50.0,36.0,25.0,22.29,
958,2022-02-09,22,50.0,31.0,26.1,22.81,
959,2022-02-09,23,50.0,36.0,25.6,23.96,
960,2022-02-10,0,60.0,36.0,26.15,23.28,
961,2022-02-10,1,10.0,31.0,25.0,23.01,76.62959642546316
962,2022-02-10,2,70.0,26.0,23.9,21.61,
963,2022-02-10,3,,,,23.79,
964,2022-02-10,4,,,,22.07,
965,2022-02-10,5,,,,23.91,
966,2022-02-10,6,240.0,21.0,21.95,22.81,
967,2022-02-10,7,,,,24.42,56.17039713157052
968,2022-02-10,8,220.0,15.0,19.4,24.06,
969,2022-02-10,9,,,,25.63,
970,2022-02-10,10,,,,25.64,
971,2022-02-10,11,240.0,31.0,19.4,25.31,
972,2022-02-10,12,235.0,28.5,19.15,25.38,
973,2022-02-10,13,240.0,36.0,17.8,25.7,
974,2022-02-10,14,240.0,31.0,17.2,23.8,
975,2022-02-10,15,230.0,36.0,17.2,23.72,
976,2022-02-10,16,230.0,36.0,17.2,24.82,
977,2022-02-10,17,220.0,31.0,18.9,23.32,
978,2022-02-10,18,230.0,23.0,20.85,24.27,
979,2022-02-10,19,110.0,21.0,25.0,23.62,
980,2022-02-10,20,,,,22.43,68.71156896808164
981,2022-02-10,21,50.0,51.0,26.7,22.98,
982,2022-02-10,22,40.0,51.0,26.1,271.6526790579327,
983,2022-02-10,23,70.0,41.0,26.7,23.82,
984,2022-02-11,0,70.0,38.5,26.4,23.67,
985,2022-02-11,1,46.666666666666664,32.666666666666664,25.0,22.56,
986,2022-02-11,2,100.0,26.0,23.9,22.53,
987,2022-02-11,3,,,,23.47,
988,2022-02-11,4,,,,23.74,64.25097840720497
989,2022-02-11,5,,,,24.12,
990,2022-02-11,6,,,,23.67,
991,2022-02-11,7,250.0,29.333333333333332,21.96666666666667,24.87,
992,2022-02-11,8,260.0,36.0,21.7,26.29,
993,2022-02-11,9,,,,24.7,
994,2022-02-11,10,230.0,26.0,20.0,24.09,
995,2022-02-11,11,240.0,26.0,20.0,24.7,
996,2022-02-11,12,235.0,26.0,20.0,24.69,
997,2022-02-11,13,230.0,26.0,19.4,24.23,
998,2022-02-11,14,240.0,26.0,19.4,24.47,
